Timestamp,HR,RR,unix_time
2023/11/4 20:39:58,71,0.846,1699130398.0
2023/11/4 20:39:59,71,0.852,1699130399.0
2023/11/4 20:40:00,71,0.802,1699130400.0
2023/11/4 20:40:01,72,0.832,1699130401.0
2023/11/4 20:40:02,72,0.8,1699130402.0
2023/11/4 20:40:03,72,0.82,1699130403.0
2023/11/4 20:40:04,72,0.813,1699130404.0
2023/11/4 20:40:05,73,0.827,1699130405.0
2023/11/4 20:40:06,73,0.802,1699130406.0
2023/11/4 20:40:07,73,0.807,1699130407.0
2023/11/4 20:40:08,73,0.826,1699130408.0
2023/11/4 20:40:09,73,0.796,1699130409.0
2023/11/4 20:40:10,73,0.83,1699130410.0
2023/11/4 20:40:11,73,0.805,1699130411.0
2023/11/4 20:40:12,73,0.782,1699130412.0
2023/11/4 20:40:13,74,0.796,1699130413.0
2023/11/4 20:40:14,74,0.769,1699130414.0
2023/11/4 20:40:15,74,0.79,1699130415.0
2023/11/4 20:40:16,75,0.776,1699130416.0
2023/11/4 20:40:17,75,0.799,1699130417.0
2023/11/4 20:40:18,75,0.785,1699130418.0
2023/11/4 20:40:19,75,0.777,1699130419.0
2023/11/4 20:40:20,75,0.833,1699130420.0
2023/11/4 20:40:21,75,0.794,1699130421.0
2023/11/4 20:40:22,75,0.787,1699130422.0
2023/11/4 20:40:23,75,0.784,1699130423.0
2023/11/4 20:40:24,75,0.772,1699130424.0
2023/11/4 20:40:25,75,0.783,1699130425.0
2023/11/4 20:40:26,76,0.772,1699130426.0
2023/11/4 20:40:27,76,0.796,1699130427.0
2023/11/4 20:40:28,76,0.759,1699130428.0
2023/11/4 20:40:29,76,0.781,1699130429.0
2023/11/4 20:40:30,76,0.796,1699130430.0
2023/11/4 20:40:31,76,0.771,1699130431.0
2023/11/4 20:40:41,73,0.798,1699130441.0
2023/11/4 20:40:42,73,0.77,1699130442.0
2023/11/4 20:40:43,74,0.79,1699130443.0
2023/11/4 20:40:44,74,0.797,1699130444.0
2023/11/4 20:40:45,74,0.758,1699130445.0
2023/11/4 20:40:46,75,0.789,1699130446.0
2023/11/4 20:40:47,75,0.825,1699130447.0
2023/11/4 20:40:48,75,0.794,1699130448.0
2023/11/4 20:40:49,75,0.8,1699130449.0
2023/11/4 20:40:51,75,0.788,1699130451.0
2023/11/4 20:40:52,75,0.853,1699130452.0
2023/11/4 20:40:53,75,1.103,1699130453.0
2023/11/4 20:40:54,69,1.031,1699130454.0
2023/11/4 20:40:55,68,0.932,1699130455.0
2023/11/4 20:40:56,67,0.829,1699130456.0
2023/11/4 20:40:57,67,0.804,1699130457.0
2023/11/4 20:40:58,69,0.838,1699130458.0
2023/11/4 20:40:59,69,0.791,1699130459.0
2023/11/4 20:41:00,69,0.805,1699130460.0
2023/11/4 20:41:01,70,0.812,1699130461.0
2023/11/4 20:41:02,71,0.817,1699130462.0
2023/11/4 20:41:03,71,0.823,1699130463.0
2023/11/4 20:41:04,72,0.774,1699130464.0
2023/11/4 20:41:05,72,0.762,1699130465.0
2023/11/4 20:41:06,73,0.756,1699130466.0
2023/11/4 20:41:07,74,0.743,1699130467.0
2023/11/4 20:41:08,74,0.729,1699130468.0
2023/11/4 20:41:09,76,0.744,1699130469.0
2023/11/4 20:41:10,76,0.783,1699130470.0
2023/11/4 20:41:11,76,0.837,1699130471.0
2023/11/4 20:41:12,76,0.8,1699130472.0
2023/11/4 20:41:13,76,0.825,1699130473.0
2023/11/4 20:41:14,75,0.863,1699130474.0
2023/11/4 20:41:15,75,0.809,1699130475.0
2023/11/4 20:41:16,74,0.843,1699130476.0
2023/11/4 20:41:17,74,0.845,1699130477.0
2023/11/4 20:41:18,74,0.771,1699130478.0
2023/11/4 20:41:19,74,0.759,1699130479.0
2023/11/4 20:41:20,75,0.751,1699130480.0
2023/11/4 20:41:21,76,0.729,1699130481.0
2023/11/4 20:41:22,76,0.718,1699130482.0
2023/11/4 20:41:23,78,0.722,1699130483.0
2023/11/4 20:41:24,78,0.724,1699130484.0
2023/11/4 20:41:25,79,0.759,1699130485.0
2023/11/4 20:41:26,79,0.75,1699130486.0
2023/11/4 20:41:27,79,0.771,1699130487.0
2023/11/4 20:41:28,79,0.789,1699130488.0
2023/11/4 20:41:29,79,0.781,1699130489.0
2023/11/4 20:41:30,78,0.822,1699130490.0
2023/11/4 20:41:31,78,0.843,1699130491.0
2023/11/4 20:41:32,77,0.784,1699130492.0
2023/11/4 20:41:33,77,0.806,1699130493.0
2023/11/4 20:41:34,77,0.749,1699130494.0
2023/11/4 20:41:35,77,0.751,1699130495.0
2023/11/4 20:41:36,77,0.752,1699130496.0
2023/11/4 20:41:37,78,0.743,1699130497.0
2023/11/4 20:41:38,78,0.749,1699130498.0
2023/11/4 20:41:39,78,0.766,1699130499.0
2023/11/4 20:41:40,79,0.758,1699130500.0
2023/11/4 20:41:41,79,0.776,1699130501.0
2023/11/4 20:41:42,79,0.747,1699130502.0
2023/11/4 20:41:43,79,0.781,1699130503.0
2023/11/4 20:41:44,79,0.791,1699130504.0
2023/11/4 20:41:45,78,0.757,1699130505.0
2023/11/4 20:41:46,78,0.78,1699130506.0
2023/11/4 20:41:47,78,0.811,1699130507.0
2023/11/4 20:41:48,78,0.836,1699130508.0
2023/11/4 20:41:49,77,0.885,1699130509.0
2023/11/4 20:41:50,76,0.856,1699130510.0
2023/11/4 20:41:51,76,0.808,1699130511.0
2023/11/4 20:41:52,75,0.835,1699130512.0
2023/11/4 20:41:53,74,0.822,1699130513.0
2023/11/4 20:41:54,74,0.802,1699130514.0
2023/11/4 20:41:55,74,0.855,1699130515.0
2023/11/4 20:41:56,74,0.905,1699130516.0
2023/11/4 20:41:57,73,0.834,1699130517.0
2023/11/4 20:41:58,73,0.879,1699130518.0
2023/11/4 20:41:59,73,0.931,1699130519.0
2023/11/4 20:42:00,72,0.867,1699130520.0
2023/11/4 20:42:01,71,1.107,1699130521.0
2023/11/4 20:42:02,70,1.112,1699130522.0
2023/11/4 20:42:03,67,1.104,1699130523.0
2023/11/4 20:42:04,66,1.012,1699130524.0
2023/11/4 20:42:05,65,0.795,1699130525.0
2023/11/4 20:42:06,66,0.817,1699130526.0
2023/11/4 20:42:07,67,0.835,1699130527.0
2023/11/4 20:42:09,67,0.86,1699130529.0
2023/11/4 20:42:10,68,1.096,1699130530.0
2023/11/4 20:42:11,66,1.103,1699130531.0
2023/11/4 20:42:12,65,0.994,1699130532.0
2023/11/4 20:42:13,64,0.785,1699130533.0
2023/11/4 20:42:14,64,0.763,1699130534.0
2023/11/4 20:42:15,67,0.799,1699130535.0
2023/11/4 20:42:17,68,0.881,1699130537.0
2023/11/4 20:42:18,69,1.047,1699130538.0
2023/11/4 20:42:19,68,1.006,1699130539.0
2023/11/4 20:42:20,67,0.896,1699130540.0
2023/11/4 20:42:21,67,1.066,1699130541.0
2023/11/4 20:42:22,66,0.875,1699130542.0
2023/11/4 20:42:23,66,0.823,1699130543.0
2023/11/4 20:42:24,67,0.814,1699130544.0
2023/11/4 20:42:25,67,0.79,1699130545.0
2023/11/4 20:42:26,68,0.82,1699130546.0
2023/11/4 20:42:27,69,0.815,1699130547.0
2023/11/4 20:42:28,69,0.812,1699130548.0
2023/11/4 20:42:29,70,0.875,1699130549.0
2023/11/4 20:42:30,70,0.837,1699130550.0
2023/11/4 20:42:31,70,0.877,1699130551.0
2023/11/4 20:42:32,70,0.838,1699130552.0
2023/11/4 20:42:33,70,0.819,1699130553.0
2023/11/4 20:42:34,70,0.861,1699130554.0
2023/11/4 20:42:35,70,0.823,1699130555.0
2023/11/4 20:42:36,70,0.86,1699130556.0
2023/11/4 20:42:37,70,0.86,1699130557.0
2023/11/4 20:42:38,70,0.81,1699130558.0
2023/11/4 20:42:39,71,0.81,1699130559.0
2023/11/4 20:42:40,71,0.794,1699130560.0
2023/11/4 20:42:41,72,0.865,1699130561.0
2023/11/4 20:42:42,72,0.967,1699130562.0
2023/11/4 20:42:43,71,0.933,1699130563.0
2023/11/4 20:42:44,70,0.935,1699130564.0
2023/11/4 20:42:45,70,0.831,1699130565.0
2023/11/4 20:42:46,70,0.837,1699130566.0
2023/11/4 20:42:47,70,0.85,1699130567.0
2023/11/4 20:42:48,70,0.814,1699130568.0
2023/11/4 20:42:49,70,0.86,1699130569.0
2023/11/4 20:42:50,70,0.854,1699130570.0
2023/11/4 20:42:51,70,0.801,1699130571.0
2023/11/4 20:42:52,71,0.818,1699130572.0
2023/11/4 20:42:53,71,0.79,1699130573.0
2023/11/4 20:42:54,72,0.825,1699130574.0
2023/11/4 20:42:55,72,0.836,1699130575.0
2023/11/4 20:42:56,72,0.824,1699130576.0
2023/11/4 20:42:57,72,0.861,1699130577.0
2023/11/4 20:42:58,72,0.807,1699130578.0
2023/11/4 20:42:59,72,0.83,1699130579.0
2023/11/4 20:43:00,72,0.851,1699130580.0
2023/11/4 20:43:01,72,0.825,1699130581.0
2023/11/4 20:43:02,72,0.813,1699130582.0
2023/11/4 20:43:12,76,0.775,1699130592.0
2023/11/4 20:43:13,76,0.83,1699130593.0
2023/11/4 20:43:14,76,0.883,1699130594.0
2023/11/4 20:43:15,75,0.844,1699130595.0
2023/11/4 20:43:16,74,0.846,1699130596.0
2023/11/4 20:43:17,74,0.813,1699130597.0
2023/11/4 20:43:18,74,0.779,1699130598.0
2023/11/4 20:43:19,74,0.813,1699130599.0
2023/11/4 20:43:20,74,0.827,1699130600.0
2023/11/4 20:43:21,74,0.797,1699130601.0
2023/11/4 20:43:22,74,0.838,1699130602.0
2023/11/4 20:43:23,73,0.807,1699130603.0
2023/11/4 20:43:24,73,0.854,1699130604.0
2023/11/4 20:43:25,73,0.859,1699130605.0
2023/11/4 20:43:26,73,0.813,1699130606.0
2023/11/4 20:43:27,73,0.801,1699130607.0
2023/11/4 20:43:28,73,0.76,1699130608.0
2023/11/4 20:43:29,74,0.772,1699130609.0
2023/11/4 20:43:30,74,0.781,1699130610.0
2023/11/4 20:43:31,75,0.769,1699130611.0
2023/11/4 20:43:32,75,0.835,1699130612.0
2023/11/4 20:43:33,75,0.831,1699130613.0
2023/11/4 20:43:34,74,0.803,1699130614.0
2023/11/4 20:43:35,75,0.792,1699130615.0
2023/11/4 20:43:37,75,0.746,1699130617.0
2023/11/4 20:43:38,76,1.504,1699130618.0
2023/11/4 20:43:39,76,0.732,1699130619.0
2023/11/4 20:43:40,78,0.728,1699130620.0
2023/11/4 20:43:41,79,0.724,1699130621.0
2023/11/4 20:43:42,79,0.719,1699130622.0
2023/11/4 20:43:43,80,0.725,1699130623.0
2023/11/4 20:43:44,81,1.467,1699130624.0
2023/11/4 20:43:45,81,0.725,1699130625.0
2023/11/4 20:43:46,81,0.715,1699130626.0
2023/11/4 20:43:47,82,0.707,1699130627.0
2023/11/4 20:43:48,82,0.699,1699130628.0
2023/11/4 20:43:49,82,0.717,1699130629.0
2023/11/4 20:43:50,83,0.729,1699130630.0
2023/11/4 20:43:51,83,0.764,1699130631.0
2023/11/4 20:43:52,82,0.779,1699130632.0
2023/11/4 20:43:53,81,0.756,1699130633.0
2023/11/4 20:43:54,81,0.756,1699130634.0
2023/11/4 20:43:55,81,0.768,1699130635.0
2023/11/4 20:43:56,81,0.76,1699130636.0
2023/11/4 20:43:57,80,0.764,1699130637.0
2023/11/4 20:43:58,80,0.774,1699130638.0
2023/11/4 20:43:59,80,0.783,1699130639.0
2023/11/4 20:44:00,80,0.774,1699130640.0
2023/11/4 20:44:01,79,0.786,1699130641.0
2023/11/4 20:44:02,79,0.788,1699130642.0
2023/11/4 20:44:03,79,0.764,1699130643.0
2023/11/4 20:44:04,79,0.797,1699130644.0
2023/11/4 20:44:05,78,0.779,1699130645.0
2023/11/4 20:44:06,78,0.779,1699130646.0
2023/11/4 20:44:07,78,0.799,1699130647.0
2023/11/4 20:44:08,77,0.801,1699130648.0
2023/11/4 20:44:09,77,0.789,1699130649.0
2023/11/4 20:44:10,77,0.827,1699130650.0
2023/11/4 20:44:11,77,0.855,1699130651.0
2023/11/4 20:44:12,76,0.819,1699130652.0
2023/11/4 20:44:13,75,0.854,1699130653.0
2023/11/4 20:44:14,75,0.854,1699130654.0
2023/11/4 20:44:15,75,0.803,1699130655.0
2023/11/4 20:44:16,74,0.826,1699130656.0
2023/11/4 20:44:17,74,0.85,1699130657.0
2023/11/4 20:44:18,74,0.816,1699130658.0
2023/11/4 20:44:19,74,0.859,1699130659.0
2023/11/4 20:44:20,74,0.851,1699130660.0
2023/11/4 20:44:21,73,0.822,1699130661.0
2023/11/4 20:44:22,73,0.867,1699130662.0
2023/11/4 20:44:23,73,0.854,1699130663.0
2023/11/4 20:44:24,72,0.857,1699130664.0
2023/11/4 20:44:25,72,0.895,1699130665.0
2023/11/4 20:44:26,72,0.834,1699130666.0
2023/11/4 20:44:27,72,0.807,1699130667.0
2023/11/4 20:44:28,72,0.836,1699130668.0
2023/11/4 20:44:29,72,0.797,1699130669.0
2023/11/4 20:44:30,72,0.792,1699130670.0
2023/11/4 20:44:31,73,0.848,1699130671.0
2023/11/4 20:44:32,72,0.797,1699130672.0
2023/11/4 20:44:33,73,0.804,1699130673.0
2023/11/4 20:44:34,73,0.796,1699130674.0
2023/11/4 20:44:35,73,0.772,1699130675.0
2023/11/4 20:44:36,74,0.743,1699130676.0
2023/11/4 20:44:37,75,0.775,1699130677.0
2023/11/4 20:44:38,75,0.653,1699130678.0
2023/11/4 20:44:39,76,0.912,1699130679.0
2023/11/4 20:44:40,76,0.781,1699130680.0
2023/11/4 20:44:41,76,0.733,1699130681.0
2023/11/4 20:44:42,78,0.729,1699130682.0
2023/11/4 20:44:43,79,0.697,1699130683.0
2023/11/4 20:44:44,80,0.526,1699130684.0
2023/11/4 20:44:45,81,0.874,1699130685.0
2023/11/4 20:44:46,83,0.689,1699130686.0
2023/11/4 20:44:47,84,0.701,1699130687.0
2023/11/4 20:44:48,84,0.723,1699130688.0
2023/11/4 20:44:49,84,0.751,1699130689.0
2023/11/4 20:44:50,84,0.79,1699130690.0
2023/11/4 20:44:51,83,0.864,1699130691.0
2023/11/4 20:44:52,82,0.895,1699130692.0
2023/11/4 20:44:53,80,0.849,1699130693.0
2023/11/4 20:44:54,79,0.801,1699130694.0
2023/11/4 20:44:55,78,0.834,1699130695.0
2023/11/4 20:44:56,77,0.822,1699130696.0
2023/11/4 20:44:57,77,0.794,1699130697.0
2023/11/4 20:44:58,77,0.815,1699130698.0
2023/11/4 20:44:59,76,0.785,1699130699.0
2023/11/4 20:45:00,76,0.79,1699130700.0
2023/11/4 20:45:01,76,0.815,1699130701.0
2023/11/4 20:45:02,76,0.791,1699130702.0
2023/11/4 20:45:03,76,0.756,1699130703.0
2023/11/4 20:45:04,76,0.769,1699130704.0
2023/11/4 20:45:05,76,0.77,1699130705.0
2023/11/4 20:45:06,77,0.789,1699130706.0
2023/11/4 20:45:07,77,0.764,1699130707.0
2023/11/4 20:45:08,77,0.784,1699130708.0
2023/11/4 20:45:09,77,0.79,1699130709.0
2023/11/4 20:45:10,77,0.782,1699130710.0
2023/11/4 20:45:11,76,0.801,1699130711.0
2023/11/4 20:45:12,76,0.846,1699130712.0
2023/11/4 20:45:13,76,0.894,1699130713.0
2023/11/4 20:45:14,75,0.842,1699130714.0
2023/11/4 20:45:15,75,0.887,1699130715.0
2023/11/4 20:45:16,74,0.924,1699130716.0
2023/11/4 20:45:17,73,0.825,1699130717.0
2023/11/4 20:45:18,73,0.874,1699130718.0
2023/11/4 20:45:19,72,0.914,1699130719.0
2023/11/4 20:45:20,72,0.869,1699130720.0
2023/11/4 20:45:21,71,0.882,1699130721.0
2023/11/4 20:45:22,71,0.91,1699130722.0
2023/11/4 20:45:23,71,0.862,1699130723.0
2023/11/4 20:45:24,70,0.824,1699130724.0
2023/11/4 20:45:25,70,0.95,1699130725.0
2023/11/4 20:45:26,70,0.93,1699130726.0
2023/11/4 20:45:27,69,0.861,1699130727.0
2023/11/4 20:45:28,69,0.912,1699130728.0
2023/11/4 20:45:29,69,0.92,1699130729.0
2023/11/4 20:45:30,69,0.823,1699130730.0
2023/11/4 20:45:31,69,0.801,1699130731.0
2023/11/4 20:45:32,70,0.776,1699130732.0
2023/11/4 20:45:33,70,0.762,1699130733.0
2023/11/4 20:45:43,80,0.691,1699130743.0
2023/11/4 20:45:44,82,0.521,1699130744.0
2023/11/4 20:45:45,83,0.308,1699130745.0
2023/11/4 20:45:46,84,0.679,1699130746.0
2023/11/4 20:45:47,85,0.685,1699130747.0
2023/11/4 20:45:48,86,0.682,1699130748.0
2023/11/4 20:45:49,86,0.68,1699130749.0
2023/11/4 20:45:50,87,0.677,1699130750.0
2023/11/4 20:45:51,87,0.682,1699130751.0
2023/11/4 20:45:52,87,0.702,1699130752.0
2023/11/4 20:45:53,87,0.72,1699130753.0
2023/11/4 20:45:54,87,0.748,1699130754.0
2023/11/4 20:45:55,86,0.771,1699130755.0
2023/11/4 20:45:56,84,0.781,1699130756.0
2023/11/4 20:45:57,83,0.793,1699130757.0
2023/11/4 20:45:58,83,0.761,1699130758.0
2023/11/4 20:45:59,82,0.777,1699130759.0
2023/11/4 20:46:00,81,0.83,1699130760.0
2023/11/4 20:46:01,80,0.803,1699130761.0
2023/11/4 20:46:02,80,0.801,1699130762.0
2023/11/4 20:46:03,79,0.846,1699130763.0
2023/11/4 20:46:04,78,0.849,1699130764.0
2023/11/4 20:46:05,77,0.821,1699130765.0
2023/11/4 20:46:06,77,0.789,1699130766.0
2023/11/4 20:46:07,76,0.789,1699130767.0
2023/11/4 20:46:08,76,0.778,1699130768.0
2023/11/4 20:46:09,76,0.768,1699130769.0
2023/11/4 20:46:10,76,0.789,1699130770.0
2023/11/4 20:46:11,76,0.791,1699130771.0
2023/11/4 20:46:12,76,0.778,1699130772.0
2023/11/4 20:46:13,76,0.812,1699130773.0
2023/11/4 20:46:14,76,0.841,1699130774.0
2023/11/4 20:46:15,76,0.819,1699130775.0
2023/11/4 20:46:16,76,0.828,1699130776.0
2023/11/4 20:46:17,75,0.825,1699130777.0
2023/11/4 20:46:18,75,0.805,1699130778.0
2023/11/4 20:46:19,74,0.828,1699130779.0
2023/11/4 20:46:20,74,0.839,1699130780.0
2023/11/4 20:46:21,74,0.831,1699130781.0
2023/11/4 20:46:22,74,0.828,1699130782.0
2023/11/4 20:46:23,74,0.796,1699130783.0
2023/11/4 20:46:24,74,0.767,1699130784.0
2023/11/4 20:46:25,75,0.762,1699130785.0
2023/11/4 20:46:26,75,0.782,1699130786.0
2023/11/4 20:46:27,75,0.818,1699130787.0
2023/11/4 20:46:28,75,0.814,1699130788.0
2023/11/4 20:46:29,75,0.779,1699130789.0
2023/11/4 20:46:30,75,0.801,1699130790.0
2023/11/4 20:46:31,75,0.828,1699130791.0
2023/11/4 20:46:32,75,0.81,1699130792.0
2023/11/4 20:46:33,75,0.832,1699130793.0
2023/11/4 20:46:34,75,0.877,1699130794.0
2023/11/4 20:46:35,74,0.853,1699130795.0
2023/11/4 20:46:36,73,0.883,1699130796.0
2023/11/4 20:46:37,73,0.914,1699130797.0
2023/11/4 20:46:38,72,0.86,1699130798.0
2023/11/4 20:46:39,72,0.824,1699130799.0
2023/11/4 20:46:40,72,0.868,1699130800.0
2023/11/4 20:46:41,72,0.949,1699130801.0
2023/11/4 20:46:42,70,0.891,1699130802.0
2023/11/4 20:46:43,70,0.914,1699130803.0
2023/11/4 20:46:44,70,0.852,1699130804.0
2023/11/4 20:46:45,70,0.886,1699130805.0
2023/11/4 20:46:46,70,0.882,1699130806.0
2023/11/4 20:46:47,69,0.82,1699130807.0
2023/11/4 20:46:48,70,0.827,1699130808.0
2023/11/4 20:46:49,70,0.845,1699130809.0
2023/11/4 20:46:50,70,0.821,1699130810.0
2023/11/4 20:46:51,71,0.845,1699130811.0
2023/11/4 20:46:52,71,0.902,1699130812.0
2023/11/4 20:46:53,71,0.906,1699130813.0
2023/11/4 20:46:54,70,0.851,1699130814.0
2023/11/4 20:46:55,70,0.883,1699130815.0
2023/11/4 20:46:56,70,0.871,1699130816.0
2023/11/4 20:46:57,70,0.826,1699130817.0
2023/11/4 20:46:58,70,0.85,1699130818.0
2023/11/4 20:46:59,70,0.823,1699130819.0
2023/11/4 20:47:00,70,0.817,1699130820.0
2023/11/4 20:47:01,70,0.796,1699130821.0
2023/11/4 20:47:02,71,0.828,1699130822.0
2023/11/4 20:47:03,71,0.857,1699130823.0
2023/11/4 20:47:04,71,0.85,1699130824.0
2023/11/4 20:47:05,71,0.866,1699130825.0
2023/11/4 20:47:06,71,0.817,1699130826.0
2023/11/4 20:47:07,71,0.804,1699130827.0
2023/11/4 20:47:08,71,0.837,1699130828.0
2023/11/4 20:47:09,72,0.879,1699130829.0
2023/11/4 20:47:10,71,0.894,1699130830.0
2023/11/4 20:47:11,71,0.889,1699130831.0
2023/11/4 20:47:12,71,0.884,1699130832.0
2023/11/4 20:47:13,70,0.863,1699130833.0
2023/11/4 20:47:14,70,0.874,1699130834.0
2023/11/4 20:47:15,70,0.789,1699130835.0
2023/11/4 20:47:16,71,0.785,1699130836.0
2023/11/4 20:47:17,71,0.76,1699130837.0
2023/11/4 20:47:18,73,0.728,1699130838.0
2023/11/4 20:47:19,74,0.747,1699130839.0
2023/11/4 20:47:20,74,0.778,1699130840.0
2023/11/4 20:47:21,75,0.801,1699130841.0
2023/11/4 20:47:22,75,0.793,1699130842.0
2023/11/4 20:47:23,75,0.827,1699130843.0
2023/11/4 20:47:24,75,0.872,1699130844.0
2023/11/4 20:47:25,75,0.82,1699130845.0
2023/11/4 20:47:26,74,0.821,1699130846.0
2023/11/4 20:47:27,74,0.839,1699130847.0
2023/11/4 20:47:28,74,0.795,1699130848.0
2023/11/4 20:47:29,74,0.813,1699130849.0
2023/11/4 20:47:30,74,0.846,1699130850.0
2023/11/4 20:47:31,74,0.797,1699130851.0
2023/11/4 20:47:32,74,0.81,1699130852.0
2023/11/4 20:47:33,74,0.776,1699130853.0
2023/11/4 20:47:34,75,0.752,1699130854.0
2023/11/4 20:47:35,75,0.748,1699130855.0
2023/11/4 20:47:36,76,0.745,1699130856.0
2023/11/4 20:47:37,77,0.718,1699130857.0
2023/11/4 20:47:38,78,0.706,1699130858.0
2023/11/4 20:47:39,79,0.561,1699130859.0
2023/11/4 20:47:40,80,0.824,1699130860.0
2023/11/4 20:47:41,82,0.69,1699130861.0
2023/11/4 20:47:42,83,0.695,1699130862.0
2023/11/4 20:47:43,84,0.693,1699130863.0
2023/11/4 20:47:44,84,0.729,1699130864.0
2023/11/4 20:47:45,84,0.741,1699130865.0
2023/11/4 20:47:46,84,0.741,1699130866.0
2023/11/4 20:47:47,83,0.8,1699130867.0
2023/11/4 20:47:48,82,0.773,1699130868.0
2023/11/4 20:47:49,82,0.794,1699130869.0
2023/11/4 20:47:50,81,0.815,1699130870.0
2023/11/4 20:47:51,80,0.788,1699130871.0
2023/11/4 20:47:52,80,0.797,1699130872.0
2023/11/4 20:47:53,79,0.81,1699130873.0
2023/11/4 20:47:54,79,0.793,1699130874.0
2023/11/4 20:47:55,78,0.806,1699130875.0
2023/11/4 20:47:56,78,0.78,1699130876.0
2023/11/4 20:47:57,78,0.763,1699130877.0
2023/11/4 20:47:58,78,0.782,1699130878.0
2023/11/4 20:47:59,78,0.791,1699130879.0
2023/11/4 20:48:00,77,0.864,1699130880.0
2023/11/4 20:48:01,76,0.896,1699130881.0
2023/11/4 20:48:02,75,0.88,1699130882.0
2023/11/4 20:48:03,74,0.866,1699130883.0
2023/11/4 20:48:04,74,0.813,1699130884.0
2023/11/4 20:48:14,72,0.841,1699130894.0
2023/11/4 20:48:15,72,0.826,1699130895.0
2023/11/4 20:48:16,72,0.823,1699130896.0
2023/11/4 20:48:17,72,0.853,1699130897.0
2023/11/4 20:48:18,71,0.817,1699130898.0
2023/11/4 20:48:19,72,0.794,1699130899.0
2023/11/4 20:48:20,72,0.743,1699130900.0
2023/11/4 20:48:21,73,0.727,1699130901.0
2023/11/4 20:48:22,74,0.723,1699130902.0
2023/11/4 20:48:23,76,0.735,1699130903.0
2023/11/4 20:48:24,76,0.726,1699130904.0
2023/11/4 20:48:25,77,0.734,1699130905.0
2023/11/4 20:48:26,78,0.733,1699130906.0
2023/11/4 20:48:27,78,0.725,1699130907.0
2023/11/4 20:48:28,78,0.731,1699130908.0
2023/11/4 20:48:29,79,0.765,1699130909.0
2023/11/4 20:48:30,79,0.776,1699130910.0
2023/11/4 20:48:31,79,0.773,1699130911.0
2023/11/4 20:48:32,79,0.797,1699130912.0
2023/11/4 20:48:33,78,0.804,1699130913.0
2023/11/4 20:48:34,78,0.774,1699130914.0
2023/11/4 20:48:35,78,0.799,1699130915.0
2023/11/4 20:48:36,77,0.829,1699130916.0
2023/11/4 20:48:37,77,0.802,1699130917.0
2023/11/4 20:48:38,77,0.857,1699130918.0
2023/11/4 20:48:39,76,0.9,1699130919.0
2023/11/4 20:48:40,75,0.904,1699130920.0
2023/11/4 20:48:41,74,0.845,1699130921.0
2023/11/4 20:48:42,74,0.855,1699130922.0
2023/11/4 20:48:43,73,0.813,1699130923.0
2023/11/4 20:48:44,73,0.817,1699130924.0
2023/11/4 20:48:45,73,0.846,1699130925.0
2023/11/4 20:48:46,73,0.817,1699130926.0
2023/11/4 20:48:47,73,0.854,1699130927.0
2023/11/4 20:48:48,73,0.816,1699130928.0
2023/11/4 20:48:49,73,0.905,1699130929.0
2023/11/4 20:48:50,72,0.872,1699130930.0
2023/11/4 20:48:51,72,0.833,1699130931.0
2023/11/4 20:48:52,72,0.863,1699130932.0
2023/11/4 20:48:53,72,0.962,1699130933.0
2023/11/4 20:48:54,72,0.807,1699130934.0
2023/11/4 20:48:55,72,0.775,1699130935.0
2023/11/4 20:48:56,73,0.801,1699130936.0
2023/11/4 20:48:57,74,0.822,1699130937.0
2023/11/4 20:48:58,74,0.809,1699130938.0
2023/11/4 20:48:59,74,0.868,1699130939.0
2023/11/4 20:49:00,74,0.851,1699130940.0
2023/11/4 20:49:01,73,0.875,1699130941.0
2023/11/4 20:49:02,72,0.479,1699130942.0
2023/11/4 20:49:03,71,0.296,1699130943.0
2023/11/4 20:49:04,71,0.756,1699130944.0
2023/11/4 20:49:05,71,0.731,1699130945.0
2023/11/4 20:49:06,73,0.721,1699130946.0
2023/11/4 20:49:07,75,0.728,1699130947.0
2023/11/4 20:49:08,77,0.752,1699130948.0
2023/11/4 20:49:09,77,0.738,1699130949.0
2023/11/4 20:49:10,78,0.742,1699130950.0
2023/11/4 20:49:11,78,0.773,1699130951.0
2023/11/4 20:49:12,78,0.769,1699130952.0
2023/11/4 20:49:13,78,0.787,1699130953.0
2023/11/4 20:49:14,78,0.797,1699130954.0
2023/11/4 20:49:15,78,0.77,1699130955.0
2023/11/4 20:49:16,78,0.853,1699130956.0
2023/11/4 20:49:17,77,0.893,1699130957.0
2023/11/4 20:49:18,76,0.876,1699130958.0
2023/11/4 20:49:19,75,0.849,1699130959.0
2023/11/4 20:49:20,75,0.904,1699130960.0
2023/11/4 20:49:21,74,0.94,1699130961.0
2023/11/4 20:49:22,73,0.896,1699130962.0
2023/11/4 20:49:23,72,0.841,1699130963.0
2023/11/4 20:49:24,72,0.929,1699130964.0
2023/11/4 20:49:25,71,0.873,1699130965.0
2023/11/4 20:49:26,71,0.812,1699130966.0
2023/11/4 20:49:27,71,0.816,1699130967.0
2023/11/4 20:49:28,71,0.802,1699130968.0
2023/11/4 20:49:29,72,0.857,1699130969.0
2023/11/4 20:49:30,72,0.879,1699130970.0
2023/11/4 20:49:31,72,0.852,1699130971.0
2023/11/4 20:49:32,71,0.819,1699130972.0
2023/11/4 20:49:33,71,0.852,1699130973.0
2023/11/4 20:49:34,71,0.81,1699130974.0
